Tweets,Location,Sentiment
"RT @TayAndersonCO: BREAKING: 

The Denver School Board has voted 7-0 to END the contract with the Denver Police Department! — WE DID IT!…",not given,0.0
"RT @PeopleMvmt: URGENT: Oakland, CA protestors aren’t letting down. This happened today. No coverage from Media. #BlackLivesMatter 

 https…","Dallas, TX",-0.15555555555555559
RT @JWB28: This is why the protest won't end anytime soon. #BlackLivesMatter https://t.co/W19xXpcSzz,somewhere,0.0
RT @masi_asylum: MASI  was born in Cork ✊🏾✊🏼✊🏿 #BlackLivesMatter #EndDirectProvision https://t.co/nK6pXk69ba,Baile Átha Cliath,0.0
"RT @DominoDeCoco: I’ve ordered 50 4x6 postcards of the “Silence” piece. If you want one, all you have to do is donate to a cause related to…","California, USA",0.0
RT @krys51: @BorisJohnson @SadiqKhan @10DowningStreet @UKParliament #Whitelifematters #BlackLivesMatter https://t.co/dg54oO5w0m,"Sussex, UK",0.0
"RT @elijahdaniel: RIP Derrick Scott. They’re only releasing these videos now hoping they go under the radar, do not let them. #BlackLivesMa…",not given,0.0
"RT @acmilan: Silence is not an option: say no to racism! 
Il silenzio non è un’opzione: no al razzismo!
#BlackLivesMatter https://t.co/WKXC…",Lima Perú,0.0
"RT @sean_spoonts: Miami PD. This is why Florida didn't get burned down by #BlackLivesMatter and #AntifaDomesticTerrorists.
Fuck around and…","Texas, USA",-0.2777777777777778
"RT @DanielNewman: ""Tucker Carlson loses Disney, T-Mobile and most other advertisers over Racist POV against #BlackLivesMatter...  So proud…","New York, USA",0.025000000000000005
"RT @flywithkamala: This beautiful Black girl was walking through a park with her mom when a patrol car pulled up. Fearful, she  immediately…","Ft. Lauderdale, FL  ☀️",-0.07222222222222223
"RT @TayAndersonCO: BREAKING: 

The Denver School Board has voted 7-0 to END the contract with the Denver Police Department! — WE DID IT!…",not given,0.0
"RT @PeopleMvmt: URGENT: Oakland, CA protestors aren’t letting down. This happened today. No coverage from Media. #BlackLivesMatter 

 https…","Tipton, West Midlands ",-0.15555555555555559
"Food Brands Tweet #BlackLivesMatter, but What’s Behind the Words? https://t.co/36AUOqhbV0","Nairobi, Kenya",-0.4
"RT @elijahdaniel: RIP Derrick Scott. They’re only releasing these videos now hoping they go under the radar, do not let them. #BlackLivesMa…","Santa Ana, CA",0.0
RT @orvillepeck: Mornin! Friendly cowboy here to remind you to not lose momentum because we still got a lot of work to do. And if you’ve be…,not given,0.375
"RT @PeopleMvmt: URGENT: Oakland, CA protestors aren’t letting down. This happened today. No coverage from Media. #BlackLivesMatter 

 https…","Chicago, IL",-0.15555555555555559
"RT @kylekotajarvi: A masterpiece was created in the Capitol Hill Autonomous Zone today 

#BlackLivesMatter #CHAZ https://t.co/augbcA6Cqg",Hawaii,0.4
"RT @RaquelWillis_: Two Black trans women have been reported dead this week. Dominique “Rem’mie” Fells of Philadelphia, PA and Riah Milton o…",not given,-0.18333333333333335
RT @lechopz67: #BlackLivesMatter everyday.,not given,-0.2
Being an adult is discovering #BluePeter and #Newsround are still going strong decades after you once regularly tun… https://t.co/Hkmw11qnEd,London,0.17777777777777778
"RT @mytwitsuper: #FirstHand #PressFreedom
Police Mocks ""Black Lives Matter"" Movement and Harasses Reporter

#Jun12 #PoliceState #FailedStat…",Macau,-0.16666666666666666
"RT @kylekotajarvi: A masterpiece was created in the Capitol Hill Autonomous Zone today 

#BlackLivesMatter #CHAZ https://t.co/augbcA6Cqg",Outer space ,0.4
"RT @PeopleMvmt: URGENT: Oakland, CA protestors aren’t letting down. This happened today. No coverage from Media. #BlackLivesMatter 

 https…",not given,-0.15555555555555559
"Top 5 History &amp; Politics titles from our list of ""35 Books to Spark Crucial Conversations About Racism in America""… https://t.co/IvbRrte3Bm","Irvine, CA",0.25
"RT @SaveHKPapaH: This is real low.
Hong Kong Police mocks #BlackLivesMatter , trying to intimidate protesters and journalists.
@POTUS @Spea…",Planet Earth,0.0
RT @CorineNgufor: Stp the silence on the exploitatn of black African scientists by neo-colonial research systems. I 👀 you! African research…,Yaoundé cameroon ,-0.05555555555555555
"RT @elijahdaniel: RIP Derrick Scott. They’re only releasing these videos now hoping they go under the radar, do not let them. #BlackLivesMa…",not given,0.0
RT @PaulRieckhoff: I served at Fort Benning. Our home of the infantry should not be named after a traitorous racist. Neither should any oth…,Jazz and Blues Fan,0.0
RT @JWB28: This is why the protest won't end anytime soon. #BlackLivesMatter https://t.co/W19xXpcSzz,they/them,0.0
"RT @NJ7C4C: #GeorgeFloyd was murdered and there are #BlackLivesMatter protests in all 50 states.
What has #TomKeanJr done besides make boil…",NJ,0.0
"RT @SRTRC_England: #Blackface in comedy is never 'just a joke' – it's a tool of oppression.
#solidarity with @thetwerkinggirl.
#ShowRacismt…",not given,0.0
"RT @elijahdaniel: RIP Derrick Scott. They’re only releasing these videos now hoping they go under the radar, do not let them. #BlackLivesMa…",Oof ,0.0
"RT @kylekotajarvi: A masterpiece was created in the Capitol Hill Autonomous Zone today 

#BlackLivesMatter #CHAZ https://t.co/augbcA6Cqg","Occupied Kumeyaay Land, CA",0.4
"RT @chrisbsaysme: I thought the movie #idiocracy was an insightful comedy, but the sequel is most definitely a documentary and it's not fun…","Miami Beach, FL",0.25
"RT @RaquelWillis_: Two Black trans women have been reported dead this week. Dominique “Rem’mie” Fells of Philadelphia, PA and Riah Milton o…",not given,-0.18333333333333335
"RT @TamoraPierce: Alrighty folks, this one is a doozy. For the first time ever I'm offering up 5 chances to get your name into one of my bo…","Lansing, MI",0.25
"RT @fkamarisa: A BLACK WOMAN IN DETROIT DIED IN HER CELL IN POLICE CUSTODY YESTERDAY. 
GET THE COPS CHARGED/ARRESTED.
SAY HER NAME. 
PRISCI…",not given,-0.16666666666666666
"RT @MrAndyNgo: Seattle Police Chief: ""Rapes, robberies and all sorts of violent acts have been occurring in the area and we're not able to…",Danmark,-0.525
"RT @TamoraPierce: Alrighty folks, this one is a doozy. For the first time ever I'm offering up 5 chances to get your name into one of my bo…","New York, NY",0.25
"RT @RaquelWillis_: Two Black trans women have been reported dead this week. Dominique “Rem’mie” Fells of Philadelphia, PA and Riah Milton o…",USA,-0.18333333333333335
"Rest In Peace to the Comic Legend who gave us the writing in these panels in 1970. 
Dennis “Denny” O’Neil (1939-202… https://t.co/16NQdjbJUz",not given,0.25
"RT @PeopleMvmt: URGENT: Oakland, CA protestors aren’t letting down. This happened today. No coverage from Media. #BlackLivesMatter 

 https…","California, USA",-0.15555555555555559
"RT @TayAndersonCO: BREAKING: 

The Denver School Board has voted 7-0 to END the contract with the Denver Police Department! — WE DID IT!…","Seattle, WA",0.0
"RT @TamoraPierce: Alrighty folks, this one is a doozy. For the first time ever I'm offering up 5 chances to get your name into one of my bo…","Los Angeles, CA",0.25
"RT @TayAndersonCO: BREAKING: 

The Denver School Board has voted 7-0 to END the contract with the Denver Police Department! — WE DID IT!…",not given,0.0
@TheKalenAllen Stay safe and Australia would welcome u with open arms should u want to visit anytime ! If I could I… https://t.co/DpYbofI97s,Australia,0.43333333333333335
RT @founding: Our global partner @HelloAlice has compiled this list of black-owned businesses to support across America --&gt; https://t.co/30…,"Toronto, Ontario",0.0
"RT @acmilan: Silence is not an option: say no to racism! 
Il silenzio non è un’opzione: no al razzismo!
#BlackLivesMatter https://t.co/WKXC…",San Siro,0.0
"RT @elijahdaniel: RIP Derrick Scott. They’re only releasing these videos now hoping they go under the radar, do not let them. #BlackLivesMa…",not given,0.0
RT @portadosfundos: Essa é pra quem é preconceituoso e acha que homem branco não pode fazer nota de repúdio. #vidasnegrasimportam #blackliv…,"Salvador, Bahia",0.0
RT @essencemck: YALL MAKE EVERYTHING ELSE GO VIRAL MAKE THIS GO VIRAL!! MY CHILDHOOD BROTHER HAS BEEN SENTENCED TO 133 YEARS AT AGE 17 WAS…,not given,0.0
RT @andyblack: https://t.co/F6eLVel2vk #BlackLivesMatter,mcr ♡ 19,0.0
"RT @rrgould: I wrote for the London Review of Books blog @LRB on the history of Bristol’s Colston Statue, earlier efforts to remove it, and…",not given,0.0
"RT @DaveBrownToons: Tomorrow's #RoguesGallery cartoon, after #EmanuelLeutze, for @Independent ... #Trump #BlackLivesMatter #GeorgeFloydProt…","London, England",0.0
"RT @elijahdaniel: RIP Derrick Scott. They’re only releasing these videos now hoping they go under the radar, do not let them. #BlackLivesMa…",not given,0.0
"RT @eprombeats: Guys, we have raised over $6,000 for BLM causes. I am absolutely ecstatic. Let’s keep it going. Make a donation and email u…",Albuquerque,0.2
RT @InvictosSomos: Los mensajes del AC Milan y Juventus en la previa de la semifinal de la Coppa Italia. Se unen contra el racismo. #BlackL…,not given,0.0
@DerrensAngel It’s not nasty nor racist. It is fact. White people have a head start on other races. #BlackLivesMatter,not given,0.125
if you’re going to the black lives matter protest in cleethorpes tomorrow please message me! #blacklivesmatter #blacklivesmattercleethorpes,"Scunthorpe, England",-0.20833333333333331
"RT @UKDemockery: Misplaced Outrage

#BlackLivesMatter #JusticeForGrenfell💚 https://t.co/KRliDOmHeI","Glasgow, Scotland",-0.2
"RT @MrAndyNgo: Seattle Police Chief: ""Rapes, robberies and all sorts of violent acts have been occurring in the area and we're not able to…",not given,-0.525
RT @CassyWearsHeels: You can't claim #BlackLivesMatter when you don't give a damn that rioters killed black police officers.,"Mississippi, USA",-0.18333333333333335
"RT @RaquelWillis_: Two Black trans women have been reported dead this week. Dominique “Rem’mie” Fells of Philadelphia, PA and Riah Milton o…",UK,-0.18333333333333335
#AnInconvenientTruth #BLM #BlackLivesMatter https://t.co/jBhGXTVrvm,"Rome, Lazio 🇻🇦",0.0
"RT @PeopleMvmt: URGENT: Oakland, CA protestors aren’t letting down. This happened today. No coverage from Media. #BlackLivesMatter 

 https…",MD,-0.15555555555555559
"RT @elijahdaniel: RIP Derrick Scott. They’re only releasing these videos now hoping they go under the radar, do not let them. #BlackLivesMa…",txxxx,0.0
"RT @RaquelWillis_: Two Black trans women have been reported dead this week. Dominique “Rem’mie” Fells of Philadelphia, PA and Riah Milton o…",not given,-0.18333333333333335
"RT @BerniceKing: Breonna’s Law matters so much. It is a win-win and will save lives. Well done to all who pushed to get it passed. 

Still.…","New Mexico, USA",0.2
RT @narcissariddles: this is why we riot #BlackLivesMatter. https://t.co/S7PNJxUqCD,not given,0.0
"RT @elijahdaniel: RIP Derrick Scott. They’re only releasing these videos now hoping they go under the radar, do not let them. #BlackLivesMa…",Your dad’s house ,0.0
"RT @RaquelWillis_: Two Black trans women have been reported dead this week. Dominique “Rem’mie” Fells of Philadelphia, PA and Riah Milton o…","Washington, USA",-0.18333333333333335
RT @essencemck: YALL MAKE EVERYTHING ELSE GO VIRAL MAKE THIS GO VIRAL!! MY CHILDHOOD BROTHER HAS BEEN SENTENCED TO 133 YEARS AT AGE 17 WAS…,"Ontario, Canada",0.0
RT @common: #BlackLivesMatter: Forced sterilizations took place illegally for years in California’s prisons. @BOTBfilm takes a look at the…,not given,-0.3666666666666667
RT @JWB28: This is why the protest won't end anytime soon. #BlackLivesMatter https://t.co/W19xXpcSzz,"Oak Park, IL",0.0
RT @90sKidMutant: @GovAndyBeshear #TheTimeIsNow to #ArrestTheCops who KILLED #BreonnaTaylor #JusticeForBreonnaTaylor #BlackLivesMatter,United States,-0.2
"RT @PeopleMvmt: URGENT: Oakland, CA protestors aren’t letting down. This happened today. No coverage from Media. #BlackLivesMatter 

 https…","Fort Collins, CO",-0.15555555555555559
"RT @mytwitsuper: #FirstHand #PressFreedom
Police Mocks ""Black Lives Matter"" Movement and Harasses Reporter

#Jun12 #PoliceState #FailedStat…",not given,-0.16666666666666666
"RT @PeopleMvmt: URGENT: Oakland, CA protestors aren’t letting down. This happened today. No coverage from Media. #BlackLivesMatter 

 https…",not given,-0.15555555555555559
"RT @mytwitsuper: #FirstHand #PressFreedom
Police Mocks ""Black Lives Matter"" Movement and Harasses Reporter

#Jun12 #PoliceState #FailedStat…",Hong Kong,-0.16666666666666666
"RT @PeopleMvmt: URGENT: Oakland, CA protestors aren’t letting down. This happened today. No coverage from Media. #BlackLivesMatter 

 https…",not given,-0.15555555555555559
"RT @civilrightsorg: The reason is this: systemic racism, white supremacy, and police brutality. #BlackLivesMatter","Illinois, USA",0.0
"RT @JoshuaPotash: I don't know why these images have disappeared from our TLs, but the #BlackLivesMatter protests have not stopped.

Dozens…",not given,0.0
#Grenfell #racism #BlackLivesMatter #BAME #immigrant #workingclass @GOVUK https://t.co/ndkoJVA5bN,"Nottingham, England",0.0
"RT @PeopleMvmt: URGENT: Oakland, CA protestors aren’t letting down. This happened today. No coverage from Media. #BlackLivesMatter 

 https…",not given,-0.15555555555555559
RT @InvictosSomos: Los mensajes del AC Milan y Juventus en la previa de la semifinal de la Coppa Italia. Se unen contra el racismo. #BlackL…,not given,0.0
"RT @PeopleMvmt: URGENT: Oakland, CA protestors aren’t letting down. This happened today. No coverage from Media. #BlackLivesMatter 

 https…",not given,-0.15555555555555559
"RT @SoundersFC: In solidarity with @BLMSeattleKC's statewide day of action, Sounders FC will stay silent on social media today.

We fully s…","Auburn, WA in Cascadia",0.044444444444444446
RT @ClaireL61889466: 😱😱😱 #WhiteLivesMatter VS #BlackLivesMatter https://t.co/sQDICOetvO,not given,0.0
RT @LeighAPinnockBR: 👩🏽‍💻 | Ela disse que as conversas sobre o #BlackLivesMatter precisam continuar acontecendo para existir mudanças reais…,universo paralelo,0.0
"RT @elijahdaniel: RIP Derrick Scott. They’re only releasing these videos now hoping they go under the radar, do not let them. #BlackLivesMa…","Boston, MA",0.0
"RT @juventusfcen: Anywhere, Anytime: NO TO RACISM.
 
➡️ https://t.co/YX2TO7k3HS
 
#ColourWhatColour #NoRacism #BlackLivesMatter #JuveMilan…",Allianz Stadium,0.0
"RT @DrRosena: Please, listen to @SadiqKhan and find a safe way to show your support #BlackLivesMatter this weekend. While the infection rat…",Hampshire ,0.5
"RT @elijahdaniel: RIP Derrick Scott. They’re only releasing these videos now hoping they go under the radar, do not let them. #BlackLivesMa…",not given,0.0
"RT @kylekotajarvi: A masterpiece was created in the Capitol Hill Autonomous Zone today 

#BlackLivesMatter #CHAZ https://t.co/augbcA6Cqg",New Jersey,0.4
"Just a catch-all tweet:
Arrest the cops that killed #BreonnaTayor !!
The pandemic is still happening; newsflash it… https://t.co/VoY4OWDxiw","in the loop, TX",-0.18125
"RT @TamoraPierce: Alrighty folks, this one is a doozy. For the first time ever I'm offering up 5 chances to get your name into one of my bo…",not given,0.25
"RT @juventusfces: En cualquier lugar, en cualquier momento: NO AL RACISMO.
 
➡ https://t.co/2V9nVeLLS7
 
#ColourWhatColour #NoRacism #Black…",Tijuana BC,0.0
"RT @OdoyleCharlotte: This is the police department logo for f Gettysburg, SD.
They refuse to change it bc ""history"", and has ""nothing to do…",not given,0.0
"RT @dogmom1986: Hmm. In the same city where a group of teachers were suspended for holding a noose, a young black man was found hung near C…","Altadena, CA",0.008333333333333338
"RT @RaquelWillis_: Two Black trans women have been reported dead this week. Dominique “Rem’mie” Fells of Philadelphia, PA and Riah Milton o…",☾ ᴛʜᴇ ᴍᴏᴏɴ ☽ ,-0.18333333333333335
RT @AveryAdamsPNW: Beautiful #BlackLivesMatter painting in #chazseattle ♥️♥️ https://t.co/GgCTIyNSFJ,not with you;,0.85
"RT @fernandinho: We, the Players, stand together with the singular objective of eradicating racial prejudice wherever it exists, to bring a…",Manchester,0.0
RT @StaffordScott_: Do #BlackLivesMatter?          Structural racism is killing us.  This Tory Government is denying us #JUSTICE #Grenfell…,not given,0.0
RT @mmousxo: #JUSTICEFORROBERTFULLER #BLM #PALMDALE #2020Protests #BLACKLIVESMATTER #LAProtests #SAYHISNAME,California,0.0
"RT @ObamaCBA: When we say #DefundThePolice, we mean FUND housing for Black communities, quality education for Black communities, mental hea…","Old Irving Park, Chicago",-0.1864583333333333
"RT @JoshuaPotash: I don't know why these images have disappeared from our TLs, but the #BlackLivesMatter protests have not stopped.

Dozens…",not given,0.0
RT @apadillafilm6: East Harlem #NYC #BlackLivesMatter protest right now https://t.co/XpXSNB6JOw,not given,0.2857142857142857
"RT @JonasLoessl: We stand together with the objective of eradicating racial prejudice, to bring about a global society of inclusion, respec…",East Devon,0.0
"RT @elijahdaniel: RIP Derrick Scott. They’re only releasing these videos now hoping they go under the radar, do not let them. #BlackLivesMa…",stx,0.0
"RT @JackGrealish: This symbol is a sign of unity from all Players, all Staff, all Clubs, all Match Officials and the Premier League #blackl…",Eastbourne,0.0
"RT @PeopleMvmt: URGENT: Oakland, CA protestors aren’t letting down. This happened today. No coverage from Media. #BlackLivesMatter 

 https…",not given,-0.15555555555555559
"The ones being mocked, But all of this is a massive distraction from the very real issues which are being protested… https://t.co/4CbuV8nWkr","Durham, England",0.13
"@ToniRuediger Thank you Great Photo! #Beautiful 
@ToniRuediger and The Players!
#BlackLivesMatter… https://t.co/vq9fr5cFnS",USA,1.0
"RT @juventusfc: Anywhere, Anytime: NO TO RACISM. 
➡️ https://t.co/PYBnaOIUX2
 
#ColourWhatColour #NoRacism #BlackLivesMatter #JuveMilan htt…",Algeria,0.0
"RT @BerniceKing: Breonna’s Law matters so much. It is a win-win and will save lives. Well done to all who pushed to get it passed. 

Still.…",not given,0.2
"RT @TayAndersonCO: BREAKING: 

The Denver School Board has voted 7-0 to END the contract with the Denver Police Department! — WE DID IT!…","Orange County, CA",0.0
"RT @RaquelWillis_: Two Black trans women have been reported dead this week. Dominique “Rem’mie” Fells of Philadelphia, PA and Riah Milton o…","Tempe, AZ",-0.18333333333333335
"RT @MrAndyNgo: Seattle Police Chief: ""Rapes, robberies and all sorts of violent acts have been occurring in the area and we're not able to…",not given,-0.525
"RT @JoshuaPotash: I don't know why these images have disappeared from our TLs, but the #BlackLivesMatter protests have not stopped.

Dozens…",she/her 🇨🇴,0.0
RT @iamTrippAli: Why do we burn down the community? Why do we burn down “our own” neighborhood? This Is Why. ✊🏿✊🏾✊🏽✊🏼✊🏻🔥🔥🔥#BlackLivesMatter…,not given,0.09629629629629627
This is the evidence of institutional racism at the highest social level #blacklivesmatter https://t.co/0vr8R0zebw,Manchester,0.03333333333333333
"RT @SupermaltZaddy: How many mothers have to cry?
How many brothers have to die?
How many more times?
#BlackLivesMatter","Leicester, England",0.5
"RT @sailorrooscout: Since the TL seems to be going back to normal let’s not forget. 

Human rights are not politics.

Human rights are not…",United States,0.0375
"RT @PeopleMvmt: URGENT: Oakland, CA protestors aren’t letting down. This happened today. No coverage from Media. #BlackLivesMatter 

 https…",United States,-0.15555555555555559
"RT @JennRavenna: Take some time this morning to sign petitions that haven’t met their goal yet. 🖋 #BlackLivesMatter 

https://t.co/mQX376iQ…","Fredericksburg, VA",0.0
"RT @aNuChallenger: Here is Nuchallenger LLC's statement on the games industry and its collectively empty showing of ""solidarity"" and ""suppo…",Lincoln // LDN // Copenhagen,-0.1
"RT @elijahdaniel: RIP Derrick Scott. They’re only releasing these videos now hoping they go under the radar, do not let them. #BlackLivesMa…","Virginia Beach, VA",0.0
RT @Meg_HillierMP: I’ve received an unprecedented number of emails supporting #BlackLivesMatter. Thank you. We need to turn this anger into…,"Hackney, London",0.05000000000000001
RT @drdolphin6: Racism &amp; Police misconduct in Orange County a thread: #DefundThePolice #AbolishPolice #BlackLivesMatter,SoCal,0.0
RT @AveryAdamsPNW: Beautiful #BlackLivesMatter painting in #chazseattle ♥️♥️ https://t.co/GgCTIyNSFJ,"Winthrop, Maine",0.85
"RT @fkamarisa: A BLACK WOMAN IN DETROIT DIED IN HER CELL IN POLICE CUSTODY YESTERDAY. 
GET THE COPS CHARGED/ARRESTED.
SAY HER NAME. 
PRISCI…",United States,-0.16666666666666666
"RT @MrAndyNgo: Seattle Police Chief: ""Rapes, robberies and all sorts of violent acts have been occurring in the area and we're not able to…",Brunswick.Melbourne,-0.525
RT @essencemck: YALL MAKE EVERYTHING ELSE GO VIRAL MAKE THIS GO VIRAL!! MY CHILDHOOD BROTHER HAS BEEN SENTENCED TO 133 YEARS AT AGE 17 WAS…,"Providence, RI",0.0
RT @minhtngo: Heroes! Nurses in San Francisco staged a protest against racial injustice on Thu — laying down for 9 mins in front of City Ha…,oc ca,-0.15555555555555559
"RT @mytwitsuper: #FirstHand #PressFreedom
Police Mocks ""Black Lives Matter"" Movement and Harasses Reporter

#Jun12 #PoliceState #FailedStat…",not given,-0.16666666666666666
"RT @homosomez: Once finals end tomorrow, I’m getting into this book recommended by my favorite professor 🥰 #PathogenicPolicing #PoliceAboli…","Washington, USA",0.5
RT @DaveBrownToons: Tomorrow's @Independent cartoon... #BorisJohnson #DominicCummings #Racism #BlackLivesMatter #ColstonStatue #Ozymandias…,"London, England",0.0
"RT @flywithkamala: This beautiful Black girl was walking through a park with her mom when a patrol car pulled up. Fearful, she  immediately…",United States,-0.07222222222222223
RT @danbanbam: Come and join the portest this Saturday! #BlackLivesMatter https://t.co/BpE8r0e8cv,tx/ut,0.0
RT @SunnyCheungky: HK Police mocks “Black Lives Matter” &amp; “I Can’t Breathe” to praise HKPF’s “professional performance” and harass @BeWater…,not given,-0.033333333333333326
RT @gyaigyimii: Black Sherif is back with some fire 🥺🇬🇭✊🏿 #BlackLivesMatter https://t.co/eBDfP0Cr8Q,"Accra, Ghana",-0.08333333333333333
"RT @kwamel_israel: If you support the #BlackLivesMatter movement in any shape or form, I ask that you please READ AND RETWEET this thread t…",not given,0.0
"RT @PeopleMvmt: URGENT: Oakland, CA protestors aren’t letting down. This happened today. No coverage from Media. #BlackLivesMatter 

 https…",not given,-0.15555555555555559
"RT @ChalecosAmarill: 🎥🛑¿Por qué la gente alrededor del mundo está derribando las estatuas de esclavistas y colonizadores? 

🔻Estas personas…",not given,0.0
RT @lovingday: Today is Loving Day. It took nearly nine years for the Lovings to win their case. But the fight against systemic racism isn’…,not given,0.5
"RT @BethelCult: Plz RT #Redding #California Justice For Leo Coleman Jr Facebook Event Page 
We Will Respectfully Peacefully Bring Put Flowe…","Redding, CA",0.25
"RT @elijahdaniel: RIP Derrick Scott. They’re only releasing these videos now hoping they go under the radar, do not let them. #BlackLivesMa…",Eroda,0.0
"RT @elijahdaniel: RIP Derrick Scott. They’re only releasing these videos now hoping they go under the radar, do not let them. #BlackLivesMa…","North East, England",0.0
"RT @elijahdaniel: RIP Derrick Scott. They’re only releasing these videos now hoping they go under the radar, do not let them. #BlackLivesMa…","Carson City, NV",0.0
"RT @SadieCollective: In the wake of #BlackLivesMatter, we, the future of the Economics &amp; related fields demand change that dismantles a sys…","Washington, DC",0.0
"RT @AiRVA_Drone: Before and after of the Robert E. Lee statue in Richmond Virginia. 

Protestors making their voices heard! The grass turni…","Philadelphia, PA",0.0
RT @JessMarieGarcia: This week two more Black Trans Women were brutally murdered and yet no media outlet is SCREAMING about this!!! SAY THE…,not given,-0.2222222222222222
"RT @juventusfc: Anywhere, Anytime: NO TO RACISM. 
➡️ https://t.co/PYBnaOIUX2
 
#ColourWhatColour #NoRacism #BlackLivesMatter #JuveMilan htt…",not given,0.0
"RT @PeopleMvmt: URGENT: Oakland, CA protestors aren’t letting down. This happened today. No coverage from Media. #BlackLivesMatter 

 https…",not given,-0.15555555555555559
RT @apadillafilm6: East Harlem #NYC #BlackLivesMatter protest right now https://t.co/XpXSNB6JOw,"London, England",0.2857142857142857
"RT @elijahdaniel: RIP Derrick Scott. They’re only releasing these videos now hoping they go under the radar, do not let them. #BlackLivesMa…",UK,0.0
This would never have aired when I was growing up. I wish it had ❤ #BlackLivesMatter https://t.co/RHcCekGNjt,"Oxford, United Kingdom",0.1
"RT @ChalecosAmarill: 🎥🛑En #EEUU 🇺🇸 este RACISTA BLANCO insultó a cuanto manifestante tuviera cerca.

🔻Pero Francine, hija de inmigrantes, h…","México, D.F.",0.0
"RT @ciaragildeax: #blacklivesmatter today socially distanced on the beach in Donegal, Ireland hasn’t forgotten 🇮🇪 https://t.co/8clwB4UyCd",Proverbs 17:22,0.03333333333333333
RT @JohnathanPerk: I enthusiastically support cyber-bullying white supremacists. #BeBest #BlackLivesMatter,not given,0.0
"RT @kylekotajarvi: A masterpiece was created in the Capitol Hill Autonomous Zone today 

#BlackLivesMatter #CHAZ https://t.co/augbcA6Cqg",Sussex,0.4
"RT @JoshuaPotash: Wow this is #BlackLivesMatter in San Fransisco. Incredible.

https://t.co/gTBHJTKtwo",Washington State,0.5
#BlackLivesMatter #racism https://t.co/OdxaJGndLj,"Haywards Heath, England",0.0
RT @demosisto: Really shocking when #HKpolice openly mocked #BlackLivesMatter and #ICantBreathe on camera. They are the ones who will work…,Hong Kong,-0.5
"RT @JoshuaPotash: I don't know why these images have disappeared from our TLs, but the #BlackLivesMatter protests have not stopped.

Dozens…",not given,0.0
"RT @rachaelvenables: The #BlackLivesMatter march has started moving, heading south on Park Lane - they’re on their way to Downing Street. C…",Buckinghamshire,0.0
RT @cemeteryfIowers: I have not seen one thing about this. There are no news articles. Dominique “Rem’mie” Fells was found Tuesday in Phila…,not given,0.0
"RT @THE_REDLILY: 🚨ATTENTION AMERICANS -  OF ALL RACES‼️

#BlackLivesMatter IS A FRAUD‼️ 

If you give money to BLM you are actually giving…",not given,0.0
"RT @elijahdaniel: RIP Derrick Scott. They’re only releasing these videos now hoping they go under the radar, do not let them. #BlackLivesMa…",not given,0.0
"RT @RaquelWillis_: Two Black trans women have been reported dead this week. Dominique “Rem’mie” Fells of Philadelphia, PA and Riah Milton o…",Based World,-0.18333333333333335
"RT @MrAndyNgo: Seattle Police Chief: ""Rapes, robberies and all sorts of violent acts have been occurring in the area and we're not able to…","Hendersonville, NC",-0.525
RT @David_Ornstein: Premier League clubs also agreed a #BlackLivesMatter badge will be displayed on the front of matchday shirts alongside…,🇳🇬,0.0
"RT @kylekotajarvi: A masterpiece was created in the Capitol Hill Autonomous Zone today 

#BlackLivesMatter #CHAZ https://t.co/augbcA6Cqg",somewhere in my mind,0.4
"RT @WBYeats1865: #HongKongPolice riot police said ""Black Lives Matter"" and ""I can't breathe"" into camera to mock the #BlackLivesMatter glob…",Hong Kong,-0.16666666666666666
"RT @soloyochapin: @the_resistor @realDonaldTrump @realDonaldTrump MADE AMERICA WEAK
#Mexico did not pay for the wall
#taxCuts did not pay f…",not given,-0.375
"RT @BeWaterHKG: Police Mocks #BlackLivesMatter Movement and Harasses @BeWaterHKG Reporter

20:24 | #YauMaTei
A busker was surrounded &amp; sear…",not given,0.0
@BorisJohnson @SadiqKhan @10DowningStreet @UKParliament #Whitelifematters #BlackLivesMatter https://t.co/dg54oO5w0m,"West Yorkshire, UK",0.0
"RT @baddify: SAY THEIR NAMES AND KNOW THEIR STORIES

#BlackLivesMatter (illustrations by me) https://t.co/NbRUPkk4fQ","Columbus, OH",0.0
RT @JWB28: This is why the protest won't end anytime soon. #BlackLivesMatter https://t.co/W19xXpcSzz,Denver,0.0
"RT @elijahdaniel: RIP Derrick Scott. They’re only releasing these videos now hoping they go under the radar, do not let them. #BlackLivesMa…",they/them,0.0
RT @DaveBrownToons: Tomorrow's @Independent cartoon... #Trump #BorisJohnson #Racism #BlackLivesMatter #GeorgeFloyd #COVID19 #Grenfell #Wind…,"London, England",0.0
RT @Perrymoore__: #BlackLivesMatter https://t.co/NGja53wEcg,"Mombasa, Kenya",0.0
RT @JWB28: This is why the protest won't end anytime soon. #BlackLivesMatter https://t.co/W19xXpcSzz,profile:poika,0.0
"RT @elijahdaniel: RIP Derrick Scott. They’re only releasing these videos now hoping they go under the radar, do not let them. #BlackLivesMa…",not given,0.0
"RT @actiphysicist: Since @Stanford keeps telling the Negro to wait...
Match me if you can so the Stanford King Institute is an actual insti…","spokane, wa | stanford, ca",0.0
