X,Y,NAME,ADDRESS,ZIP,TYPE,COUNTY,LATITUDE,LONGITUDE
-8458335.7695,5311767.4309,YMCA OF GREATER SYRACUSE,140 WEST SENECA STREET,13104,CENTER BASED,ONONDAGA,42.998657,-75.98252099999999
-8497038.8848,5336747.502,YMCA OF GREATER SYRACUSE,29 EAST ONEIDA STREET,13027,CENTER BASED,ONONDAGA,43.162556,-76.3302
-8210074.7831,4955052.3748,ROCKAWAY CCC,14-66 BEACH CHANNEL DRIVE,11691,CENTER BASED,QUEENS,40.610455,-73.75235699999999
-8228583.3543,4975013.0921,HOLY MOUNTAIN NURSERY #4,45-08 SKILLMAN AVENUE,11104,CENTER BASED,QUEENS,40.746437,-73.918625
-8212289.2723,4964779.3395,ROCHDALE VILLAGE KINDERGARTEN,170-10 130 AVENUE,11434,CENTER BASED,QUEENS,40.676753999999995,-73.772247
-8224950.4032,4976376.4337,SEMILLITAS CHILDREN'S EDUCATION CENTER,81-07 NORTHERN BOULEVARD,11372,CENTER BASED,QUEENS,40.755718,-73.885986
-8222775.1554,4990621.0631,BRONX HOUSE INC.,725 BRADY AVENUE,10462,CENTER BASED,BRONX,40.852577000000004,-73.866447
-8222127.2255,4991203.9443,BRONX HOUSE JCC,990 PELHAM PARKWAY SOUTH,10462,CENTER BASED,BRONX,40.856537,-73.860626
-8226194.8678,4989848.5658,SHARON BAPTIST HS DELEGATE,1925 BATHGATE AVENUE,10457,RELIGIOUS FACILITY,BRONX,40.847328000000005,-73.897163
-8219477.6666,4996030.8466,KING TOT KINDERGARTEN & NURSERY,3909 SETON AVENUE,10466,CENTER BASED,BRONX,40.889324,-73.836823
-8219204.6872,4988460.966,TENDER YEARS CC INC.,3141 EAST TREMONT AVENUE,10461,CENTER BASED,BRONX,40.837897999999996,-73.834373
-8211160.9703,5259846.8672,ACAP @ THE ALBANY PUBLIC LIBRARY,161 WASHINGTON AVENUE,12210,CENTER BASED,ALBANY,42.656593,-73.76211500000001
-8232392.0329,4961138.5747,FIRST IMPRESSION NURSERY SCHOOL,778 ROGERS AVENUE,11226,SCHOOL BASED,KINGS,40.651947,-73.952835
-8235687.0974,4964295.7209,CHILDREN'S WORKSHOP OF 5TH AVE,295 5 AVENUE,11215,CENTER BASED,KINGS,40.673458000000004,-73.982437
-8222667.2204,4961740.9712,B.D.C. EARLY CHILDHOOD SVS,888 FOUNTAIN AVENUE,11208,CENTER BASED,KINGS,40.656052,-73.86547900000001
-8232454.5054,4972172.3824,GREENPOINT YMCA NURSERY SCHOOL,99 MESEROLE AVENUE,11222,SCHOOL BASED,KINGS,40.727104,-73.9534
-8315400.8755,5107987.1517,HEALTHY KIDS EXTENDED DAY PROGRAM INC.,26 PATRICIA PLACE,12701,CENTER BASED,SULLIVAN,41.645252,-74.69851700000001
-8140402.6284,4986494.6703,TOWN OF ISLIP/L.E.A.P,299 ROSEVALE AVE,11779,CENTER BASED,SUFFOLK,40.824532,-73.12648
-8238112.929,4970460.9457,FED KIDS CCC I/T,26 FEDERAL PLAZA,10007,CENTER BASED,NEW YORK,40.71545,-74.004227
-8233832.4153,4978417.2495,EPISCOPAL SCHOOL IN THE CITY OF NY,35 EAST 69 STREET,10021,CENTER BASED,NEW YORK,40.769604,-73.965775
-8234398.3397,4982572.2007,MORNINGSIDE MONTESORRI,251 WEST 100 STREET,10025,CENTER BASED,NEW YORK,40.797863,-73.97085600000001
-8237986.8232,4972940.3653,GREENWICH HOUSE PRE-SCH,27 BARROW STREET,10014,CENTER BASED,NEW YORK,40.73233,-74.003098
-8232002.8338,4981288.2127,CHILDREN'S AID SOCIETY EAST HARLEM CENTER HS,130 EAST 101 STREET,10029,CENTER BASED,NEW YORK,40.789131,-73.949341
-8236145.175,4978320.1269,PRESCHOOL FOR MULTIHANDICAPPED CHILDREN/INFANT PROGRAM,432 WEST 58 STREET,10019,CENTER BASED,NEW YORK,40.76894,-73.986549
-8234470.0668,4976856.5471,THE CITIGROUP CHILDREN'S CENTER AT 399 PARK PRE-SCHOOL,399 PARK AVENUE,10022,CENTER BASED,NEW YORK,40.758984000000005,-73.97150400000001
-8232456.9566,4985298.5673,ANNUNCIATION SCH,461 WEST 131 STREET,10027,CENTER BASED,NEW YORK,40.816402000000004,-73.953423
-8474394.9419,5321590.5419,"P.E.A.C.E., INC. - JAMES STREET HEAD START",1507 JAMES STREET,13203,HEAD START,ONONDAGA,43.063159999999996,-76.126785
-8232669.2318,4975103.1803,SASF @ 78Q,46-08 5TH STREET,11109,CENTER BASED,QUEENS,40.747051,-73.955322
-8212534.2076,4964394.0858,NYC PARKS & RECREATION VICTOR HANSON CENTER,133-39 GUY BREWER BLVD.,11434,CENTER BASED,QUEENS,40.674129,-73.774452
-8229780.9152,4962985.1908,"FRIENDS OF CROWN HEIGHTS EDU CENTER, INC.",36 FORD STREET,11213,CENTER BASED,KINGS,40.664532,-73.92938199999999
-8765492.6098,5311927.7659,TOWN OF AMHERST YOUTH BOARD,730 HOPKINS ROAD,14221,CENTER BASED,ERIE,42.99971,-78.74176
-8448600.6531,5181529.3278,"BOYS AND GIRLS CLUB OF BINGHAMTON, INC.",770 CHENANGO STREET,13901,CENTER BASED,BROOME,42.137039,-75.895073
-8204685.9978,4977157.8637,COUNTRYSIDE MONTESSORI SCHOOL INC.,354 LAKEVILLE ROAD,11020,CENTER BASED,NASSAU,40.761032,-73.703949
-8370042.3632,5294468.9638,"FEDERATED CHURCH OF WEST WINFIELD, NY - COMMUNITY CHILD CARE",452 E. MAIN ST.,13491,RELIGIOUS FACILITY,HERKIMER,42.884899,-75.189369
-8129919.5005,4993181.8715,SCOPE @ MIDDLE COUNTRY- BICYCLE PATH,27 NORTH BICYCLE PATH,11784,CENTER BASED,SUFFOLK,40.869976,-73.03231
-8799813.5505,5327701.2274,NIAGARA FALLS HOUSING AUTHORITY,1625 LOCKPORT RD,14305,CENTER BASED,NIAGARA,43.103252000000005,-79.050072
-8182745.2231,5572690.2435,JOINT COUNCIL FOR ECONOMIC OPPORTUNITY INC.,11 BIG HANK PLAZA,12901,CENTER BASED,CLINTON,44.68898,-73.506851
-8221257.2446,4986188.766,ASPIRA OF NEW YORK INC.,2060 LAFAYETTE AVENUE,10473,CENTER BASED,BRONX,40.822453,-73.852814
-8473390.4349,5432817.4634,CORNELL COOPERATIVE EXTENSION ASSOCIATION OF JEFFERSON COUNTY,8372 COUNTY ROAD 75,13605,CENTER BASED,JEFFERSON,43.788807,-76.11776
-8797910.0876,5326824.7455,"THE COMMUNITY ACTION ORGANIZATION OF WESTERN NEW YORK, INC.",901 24TH STREET,14301,CENTER BASED,NIAGARA,43.097504,-79.032974
-8281166.9856,5088822.3534,"TOWN OF WALLKILL BOYS & GIRLS CLUB, INC.",60 CREAMERY RD.,10919,CENTER BASED,ORANGE,41.516472,-74.390991
-8207793.4553,5568633.2838,SARANAC PALS,18 PICKETTS CORNERS ROAD,12981,SCHOOL BASED,CLINTON,44.663067,-73.731865
-8393404.213,5329225.7433,YMCA OF THE GREATER TRI-VALLEY,5176 STATE ROUTE 233,13490,SCHOOL BASED,ONEIDA,43.113251,-75.399231
-8220183.0252,5604869.084,BOBCAT HOUR,5572 ROUTE 11,12933,SCHOOL BASED,CLINTON,44.894127000000005,-73.843163
-8671121.8846,5286152.6453,YMCA-YORK SITE,2578 GENESEE STREET,14539,SCHOOL BASED,LIVINGSTON,42.830139,-77.894012
-8155701.3996,4990853.9053,SCOPE@COMMACK/INDIAN HOLLOW,151 KINGS PARK ROAD,11725,SCHOOL BASED,SUFFOLK,40.85416,-73.263908
-8135505.8399,4992626.4606,SCOPE@MIDDLE COUNTRY - UNITY DRIVE,11 UNITY DRIVE,11787,SCHOOL BASED,SUFFOLK,40.866203000000006,-73.082489
-8207888.0083,5264362.8308,CDY-ALBANY @ MENANDS SCHOOL,19 WARDS LANE,12204,SCHOOL BASED,ALBANY,42.68642,-73.732712
-8554133.3354,5213477.2258,MY PLACE,208 WEST BROADWAY STREET,14865,CENTER BASED,SCHUYLER,42.349499,-76.843086
-8254447.8883,4957212.0125,YMCA STATEN ISLAND ASP @ PS 22,1860 FOREST AVE.,10303,CENTER BASED,RICHMOND,40.625178999999996,-74.15097
-8217038.5281,5123008.8772,FRIENDS AND FUN LLC,801 TRAVER RD.,12569,CENTER BASED,DUTCHESS,41.746014,-73.814911
-8229665.2675,5118178.0819,"POUGHKEEPSIE CHILD DEVELOPMENT CENTER, INC.",159 WASHINGTON ST.,12601,CENTER BASED,DUTCHESS,41.713627,-73.928345
-8306425.7415,5182988.4943,DELAWARE OPPORTUNITIES INC.,6 FRANKS STREET,12406,CENTER BASED,DELAWARE,42.146759,-74.617889
-8480536.8801,5250994.3752,"YOUNG WOMEN'S CHRISTIAN ASSOCIATION OF CORTLAND COUNTY, INC.",14 CLAYTON AVE,13045,CENTER BASED,CORTLAND,42.598079999999996,-76.181961
-8235616.1927,5033869.6443,NEW CITY JEWISH CENTER,47 OLD SCHOOL HOUSE ROAD,10956,CENTER BASED,ROCKLAND,41.145790000000005,-73.981796
-8204147.5084,5249266.8164,TT CHILD CARE LEARNING CENTER OF EAST GREENBUSH,3 SPRINGHURST DRIVE,12061,CENTER BASED,RENSSELAER,42.586655,-73.699112
-8251151.8204,4953931.3357,LEMON TREE LEARNING CTR,341 ELVIN STREET,10314,CENTER BASED,RICHMOND,40.60281,-74.121361
-8214754.3635,5291071.7755,BILINGUAL GENIUS PLAZA,509 MOE ROAD,12065,CENTER BASED,SARATOGA,42.862536999999996,-73.794395
-8230712.0125,4958912.7855,FUTURE LEADER'S AFTER SCHOOL,4022 FARRAGUT ROAD,11210,SCHOOL BASED,KINGS,40.636776,-73.937744
-8235684.9252,4964290.4156,KIDS ON FIFTH INC PRE-SCH/CHILDREN'S WORKSHOP OF 5TH AVE. PRE-SCH,295 5 AVENUE,11215,CENTER BASED,KINGS,40.673424,-73.982414
-8228040.0381,4961394.5312,HYATT NURTURING TREE,9522 AVENUE A,11236,CENTER BASED,KINGS,40.653690000000005,-73.913742
-8236074.4245,4953271.2377,STILLWELL AVENUE PREP SCHOOL,1990 STILLWELL AVENUE,11223,SCHOOL BASED,KINGS,40.598304999999996,-73.985916
-8236040.0973,5061696.6822,HEALTHY KIDS EXTENDED DAY PROGRAM INC.,895 ROUTE 9W,10928,CENTER BASED,ORANGE,41.333759,-73.985603
-8515635.4737,5227548.4994,"TEMPLE BETH-EL OF ITHACA, NEW YORK. INC.",402 N. TIOGA STREET,14850,RELIGIOUS FACILITY,TOMPKINS,42.442848,-76.497253
-8146927.7262,4986247.5422,NEW BEGINNINGS OF HAUPPAUGE,495 HOFFMAN LANE,11788,CENTER BASED,SUFFOLK,40.822853,-73.185097
-8230510.5409,4988680.7919,KIPP WASHINGTON HEIGHTS ACADEMY,21 JUMEL PLACE,10032,CENTER BASED,NEW YORK,40.839394,-73.935936
-8234655.5308,4974461.627,N.Y.U. PRE-SCH DEVELOPMENTAL PROGRAM,400 EAST 34 STREET,10016,CENTER BASED,NEW YORK,40.742687,-73.973167
-8237898.8146,4975480.2787,HUDSON GUILD CHILDREN'S CENTER,459 WEST 26 STREET,10001,CENTER BASED,NEW YORK,40.749619,-74.00230400000001
-8229967.9949,4982710.2775,PLEASANT AVENUE DCC INC.,451 EAST 120 STREET,10035,CENTER BASED,NEW YORK,40.798801,-73.931061
-8237310.9765,4974907.4932,THE KIDS KORNER PRE-SCHOOL,247 WEST 24 STREET,10011,CENTER BASED,NEW YORK,40.74572,-73.997025
-8232872.83,4980545.9201,THE SPENCE SCHOOL,22 EAST 91 STREET,10128,SCHOOL BASED,NEW YORK,40.784084,-73.957153
-8219218.4287,4997538.7361,CITY OF MOUNT VERNON YOUTH BUREAU @ PARKER ELEM.,461 SOUTH 6TH AVE,10550,CENTER BASED,WESTCHESTER,40.899563,-73.834496
-8214775.8821,5325774.7012,"SARATOGA HANSEL & GRETEL, MAIN BUILDING",66 SEWARD STREET,12866,CENTER BASED,SARATOGA,43.090614,-73.794586
-8223481.7455,5191972.5651,"MENTAL HEALTH ASSOCIATION OF COLUMBIA AND GREENE COUNTIES, INC.",770 EMBOUGHT RD.,12414,CENTER BASED,GREENE,42.206565999999995,-73.872795
-8210581.8203,5277817.1047,"COLONIE YOUTH CENTER, INC. @ BOGHT HILLS SCHOOL",38 DUNSBACH FERRY ROAD,12047,SCHOOL BASED,ALBANY,42.7752,-73.756912
-8267487.9096,5162277.1913,BEGINNINGS PRESCHOOL,4135 ROUTE 28,12412,CENTER BASED,ULSTER,42.008663,-74.268105
-8229620.6362,4961202.5114,MAGIC KINGDOM LLC,5215 CHURCH AVE,11203,CENTER BASED,KINGS,40.652382,-73.92794
-8231665.5231,4958474.7043,VANDERVEER PARK ECEC,3114 GLENWOOD ROAD,11210,CENTER BASED,KINGS,40.633789,-73.946312
-8234340.6495,4958271.857,WONDERLAND DAY CARE CENTER,265 NEWKIRK AVENUE,11230,CENTER BASED,KINGS,40.632404,-73.970337
-8223751.1868,4963693.5742,CYPRESS COMMUNITY DAY CARE CENTER,668 LOGAN STREET,11208,CENTER BASED,KINGS,40.669357,-73.875214
-8230734.6961,4965439.8926,BETHANY CHILD DEVELOPMENT CENTER,460 MARCUS GARVEY BOULEVARD,11216,CENTER BASED,KINGS,40.681255,-73.93795
-8236932.796,4967316.0915,KIDDIE KORNER PRE-SCHOOL,117 REMSEN STREET,11201,CENTER BASED,KINGS,40.694035,-73.993629
-8235036.204,4964307.2175,OLD FIRST NURSERY SCH,729 CARROLL STREET,11215,CENTER BASED,KINGS,40.673538,-73.976585
-8229345.1019,4968538.3144,THE SALVATION ARMY RIDGEWOOD DCC,110 STARR STREET,11237,CENTER BASED,KINGS,40.702358000000004,-73.92546800000001
-8230632.1964,5030255.3509,PLAYGARTEN,58 LAKE RD.,10989,CENTER BASED,ROCKLAND,41.121338,-73.937027
-8219399.2806,4967498.9008,ONCE UPON A TIME INC.,87-61 111TH STREET,11418,CENTER BASED,QUEENS,40.695278,-73.83612099999999
-8224879.5391,4975752.3709,82ND STREET ACADEMICS A.S. ACHIEVEMENT CLUB,81ST STREET AND 35TH AVENUE,11372,CENTER BASED,QUEENS,40.751469,-73.88535300000001
-8214980.5647,4967216.5641,YMCA @ P.S. 48Q,108-29 155TH ST,11433,CENTER BASED,QUEENS,40.693356,-73.796425
-8225486.2303,5114495.9628,VASSAR COLLEGE,30 KENYON DRIVE,12604,CENTER BASED,DUTCHESS,41.688931,-73.8908
-8214600.4086,5094390.0867,"YOUNG HEARTS DAY CARE, LLC",2493 ROUTE 52,12533,CENTER BASED,DUTCHESS,41.553913,-73.793015
-8185973.5997,5143973.8379,"NORTHEAST COMMUNITY COUNCIL, INC.",194 HAIGHT RD,12501,CENTER BASED,DUTCHESS,41.886371999999994,-73.535851
-8217346.2401,5200382.3018,CAPITAL DISTRICT YMCA,51 THIRD STREET,12015,CENTER BASED,GREENE,42.262501,-73.81768000000001
-8230908.3759,5276583.9571,"CHILDHOOD FRIENDS, INC.",3040 HAMBURG STREET,12303,CENTER BASED,SCHENECTADY,42.767067,-73.93950699999999
-8211712.8924,5331940.3136,"TEDDY BEAR DAY CARE CENTER, INC.",4 MOUNTAIN LEDGE DRIVE,12831,CENTER BASED,SARATOGA,43.13105,-73.767075
-8215422.1691,5322185.0965,SARATOGA REGIONAL YOUNG MEN'S CHRISTIAN ASSOCIATION,290 WEST AVENUE,12866,CENTER BASED,SARATOGA,43.067062,-73.800392
-8232669.4544,5022081.6759,YMCA @ COTTAGE LANE ELEMENTARY,120 COTTAGE LANE,10913,CENTER BASED,ROCKLAND,41.066002000000005,-73.95533
-8240921.9022,5044288.638,YMCA@WILLOW GROVE,153 STORRS ROAD,10984,CENTER BASED,ROCKLAND,41.216232,-74.029465
-8777775.286,5309579.4087,YMCA BUFFALO NIAGARA,535 BELMONT AVENUE,14223,CENTER BASED,ERIE,42.98428,-78.852097
-8774559.9338,5290176.2358,"STORYTIME CHILD CARE, INC.",285 SOUTHSIDE PARKWAY,14220,CENTER BASED,ERIE,42.856640000000006,-78.823212
-8550020.1253,5175552.9561,ECONOMIC OPPORTUNITY PROGRAM CENTER OF EXCELLENCE II,650 BALDWIN ST,14901,CENTER BASED,CHEMUNG,42.097214,-76.80613699999999
-8203688.8721,5253754.9579,CAPITAL DISTRICT YMCA @ EAST GREENBUSH,20 COMMUNITY WAY,12061,CENTER BASED,RENSSELAER,42.616333000000004,-73.694992
-8758981.439,5200512.0982,HOLIDAY VALLEY CHILDREN'S LEARNING CENTER,6557 HOLIDAY VALLEY RD.,14731,CENTER BASED,CATTARAUGUS,42.263363,-78.683266
-8222948.9252,5038246.7622,ALL ABOARD ON THE HUDSON,255 NORTH HIGHLAND AVE.,10562,CENTER BASED,WESTCHESTER,41.175391999999995,-73.868004
-8203195.7272,5362259.6656,YMCA AFTER SCHOOL KARE - QUEENSBURY SCHOOL,431 AVIATION ROAD,12804,SCHOOL BASED,WARREN,43.329494,-73.690559
-8198434.0356,5362341.6089,A CHILD'S WORLD,35 HOMER AVENUE,12804,CENTER BASED,WARREN,43.330032,-73.647789
-8203203.0852,5362257.5075,"WARREN COUNTY HEAD START, INC. AT QUEENSBURY",431 AVIATION RD.,12804,HEAD START,WARREN,43.329483,-73.690628
-8236964.382999999,5152015.5727,UCCAC INC. CHILDREN'S LEARNING CENTER,175 COLONIAL DRIVE,12401,CENTER BASED,ULSTER,41.940132,-73.993912
-8206119.7559,4968804.9791,GATEWAY YOUTH OUTREACH GOTHAM,181 GOTHAM AVENUE,11003,CENTER BASED,NASSAU,40.704174,-73.716827
-8231906.1367,4971094.5243,"ST. NICK ALLIANCE CORP., @ GREENPOINT BEACON, JHS 126",424 LEONARD ST,11222,CENTER BASED,KINGS,40.719765,-73.948471
-8237545.3594,4958944.3248,BROOKLYN CHINESE AMERICAN ASSOCIATION @ P.S. 160,5105 FT. HAMILTON PKWY,11219,CENTER BASED,KINGS,40.636990000000004,-73.99913000000001
-8232452.9302,4963613.8032,BAMBI DAY CARE CENTER,223 ROGERS AVENUE,11225,CENTER BASED,KINGS,40.668812,-73.953384
-8230820.3263,4957297.5208,BERGEN BEACH YOUTH ORGANIZATION @ PS 119,3829 AVENUE K,11210,CENTER BASED,KINGS,40.625763,-73.938721
-8232377.686000001,4961605.73,BRIGHTSIDE ACADEMY INC,210 CLARKSON AVENUE,11226,CENTER BASED,KINGS,40.655128000000005,-73.95270500000001
-8202488.0797,5073702.3262,"LITTLE FEET CHILDCARE CENTER, LLC",1611 ROUTE 6,10512,CENTER BASED,PUTNAM,41.414691999999995,-73.68420400000001
-8578705.9691,5183928.219,PATHWAYS GREGG SCHOOL AGE CHILD CARE PROGRAM,164 FLINT AVENUE,14830,CENTER BASED,STEUBEN,42.153015,-77.063828
-8154068.877,4978126.1482,"YOUTH ENRICHMENT SERVICES, INC",785 CANDLEWOOD ROAD,11717,CENTER BASED,SUFFOLK,40.767624,-73.249245
-8159597.0029,4977265.8959,IVY LEAGUE EARLY LEARNING ACADEMY,80 WEST INDUSTRY COURT,11729,CENTER BASED,SUFFOLK,40.761768,-73.29890400000001
-8797939.6986,5335316.2397,MOUNT ST. MARY'S CHILD CARE CENTER,5310 MILITARY ROAD,14092,CENTER BASED,NIAGARA,43.153178999999994,-79.033234
-8774237.2186,5359189.7807,YMCA BUFFALO NIAGARA,430 YOUNG STREET,14172,CENTER BASED,NIAGARA,43.309433,-78.820312
-8797701.9202,5337860.5866,"IMAGINATION STATION CHILD CARE CENTER, INC.",902 SENECA STREET,14092,CENTER BASED,NIAGARA,43.169849,-79.031097
-8231627.6153,4980127.9648,STANLEY M ISAACS NEIGHBORHOOD CTR.,1792 1ST AVENUE,10128,CENTER BASED,NEW YORK,40.781239,-73.94596899999999
-8235690.2201,4972319.4088,THE BOY'S CLUB OF NEW YORK- HARRIMAN CLUBHOUSE,287 EAST 10TH STREET,10009,CENTER BASED,NEW YORK,40.728103999999995,-73.98246800000001
-8215326.9909,5411070.4466,BRIGHT BEGINNINGS,18 B-AT-EASE LANE,12860,CENTER BASED,WARREN,43.647614000000004,-73.799538
-8226878.0047,4971416.3184,PRECIOUS MOMENTS NURSERY SCHOOL,61-28 GRAND AVENUE,11378,SCHOOL BASED,QUEENS,40.721954,-73.903305
-8258746.5535,4943669.1863,RAINBOW DAY CARE DBA,5394 AMBOY ROAD,10312,CENTER BASED,RICHMOND,40.532779999999995,-74.189583
-8255713.9016,4952460.7724,THE FORESIGHT SCHOOL,2221 RICHMOND AVENUE,10314,SCHOOL BASED,RICHMOND,40.592777000000005,-74.162338
-8240710.2839,5223369.0832,CAPITAL DISTRICT YMCA,4976 NY 81,12083,CENTER BASED,GREENE,42.415134,-74.027557
-8217344.2013,5200389.1641,ALL ABOUT KIDS ENRICHMENT PROGRAM-LLC,51 3RD STREET,12015,CENTER BASED,GREENE,42.262547,-73.817657
-8758459.5733,5297976.0886,CHILDRENS' KASTLE CHRISTIAN LEARNING CENTER,129 LAVERACK AVE.,14086,CENTER BASED,ERIE,42.907982000000004,-78.67858100000001
-8225515.4205,4988946.8551,HELP USA CROTONA,785 CROTONA PARK NORTH,10460,CENTER BASED,BRONX,40.841202,-73.89106
-8229632.4893,4985544.4759,HOSTOS CHILDREN'S CENTER INC.,475 GRAND CONCOURSE,10451,CENTER BASED,BRONX,40.818073,-73.92804699999999
-8217340.8864,4986182.0399,JAY KAY EARLY EDUCATIONAL CTR.,485 LOGAN AVENUE,10465,CENTER BASED,BRONX,40.822407,-73.817627
-8208702.1027,5262517.9985,ACAP @ NORTH ALBANY YMCA,616 NORTH PEARL ST.,12204,CENTER BASED,ALBANY,42.674236,-73.74002800000001
-8227444.7854,5056242.5117,HEALTHY KIDS EXTENDED DAY PROGRAM,4 HORTON DRIVE,10566,CENTER BASED,WESTCHESTER,41.296963,-73.908394
-8211183.7908,5414459.2734,Y-ACHIEVERS ADIRONDACKS,148 TANNERY ROAD,12815,CENTER BASED,WARREN,43.669636,-73.762321
-8638109.9567,5340485.3245,AFTER SCHOOL ENRICHMENT,950 NORTON STREET,14621,CENTER BASED,MONROE,43.187042,-77.597466
-8636064.9063,5338175.9313,HEALTHY KIDS EXTENDED DAY PROGRAM AT SCHOOL 25,965 N. GOODMAN STREET,14609,CENTER BASED,MONROE,43.171917,-77.579094
-8229234.3576,4966478.3869,SPORTS & ARTS @ PS-309,794 MONROE STREET,11221,CENTER BASED,KINGS,40.688328000000006,-73.92446899999999
-8238142.1432,4964773.2168,"RED HOOK INITIATIVE, INC.",767 HICKS STREET,11231,CENTER BASED,KINGS,40.676712,-74.004494
-8236900.262999999,4966035.0376,COMMUNITY COUNSELING AND MEDIATION SERVICES @ BHIS,284 BALTIC ST,11201,CENTER BASED,KINGS,40.68531,-73.993332
-8233654.4699,4970189.6415,BUILDERS FOR FAMILY & YOUTH,288 BERRY STREET,11211,CENTER BASED,KINGS,40.713604,-73.96418
-8229427.9286,4965669.7403,"BEDFORD STUYVESANT ECDC, INC./UPK",506 MCDONOUGH STREET,11233,CENTER BASED,KINGS,40.682819,-73.926208
-8237718.1725,4955601.1865,KIND START PRE-SCHOOL,7702 NEW UTRECHT AVENUE,11214,CENTER BASED,KINGS,40.614197,-74.000679
-8232539.9808,4959703.638,FIRST IMPRESSIONS NURSERY SCHOOL-BEDFORD BRANCH,2513 BEDFORD AVENUE,11226,CENTER BASED,KINGS,40.642165999999996,-73.954163
-8233354.7166,4961498.2806,HAPPY CHILD DCC,353 OCEAN AVENUE,11226,CENTER BASED,KINGS,40.654396000000006,-73.961487
-8234631.7604,4957559.8597,MORAH BASHYS NURSERY,411 ELMWOOD AVENUE,11230,CENTER BASED,KINGS,40.627552,-73.972954
-8154232.0714,4979528.7586,TOWN OF ISLIP/L.E.A.P,99 THIRD AVE,11717,CENTER BASED,SUFFOLK,40.777164,-73.25071
-8235576.0063,4973813.4498,"MANHATTAN YOUTH RECREATION AND RESOURCES, INC. @ AMERICAN SIGN LANGUAGE",225 EAST 23RD STREET,10010,CENTER BASED,NEW YORK,40.738274,-73.981438
-8237068.6778,4970054.6378,RED APPLE CHILD DEVELOPMENT CENTER,25 MARKET STREET,10002,CENTER BASED,NEW YORK,40.712685,-73.99485
-8230308.3610000005,4982171.3815,E. HARLEM COUNCIL BILING HS,440 EAST 116 STREET,10029,CENTER BASED,NEW YORK,40.795139,-73.93412
-8233686.8048,4978849.1529,MADISON PLAYGROUP,921 MADISON AVENUE,10021,CENTER BASED,NEW YORK,40.772541,-73.96446999999999
-8234397.5583,4982566.9734,"THE TWO'S,THREE'S&FOURS",251 WEST 100 STREET,10025,CENTER BASED,NEW YORK,40.797829,-73.970848
-8231967.2157,4979120.8328,WEE CARE CHILD CARE,451 EAST 83 STREET,10028,CENTER BASED,NEW YORK,40.774387,-73.94901999999999
-8221344.5887,4972912.1499,QUEENS COMMUNITY HOUSE @ JHS 157,63-55 102ND STREET,11374,CENTER BASED,QUEENS,40.73214,-73.853592
-8229016.579,4974822.0585,SERIOUS FUN @ PS 150,40-01 43RD AVENUE,11104,CENTER BASED,QUEENS,40.74514,-73.922516
-8208259.6827,4963683.6593,OUR KIDS PLACE COUNTRY DAY,137-25 BROOKVILLE BLVD,11422,CENTER BASED,QUEENS,40.669289,-73.736053
-8474419.0401,5172155.3169,BROOME COUNTY YMCA,263 RIDGEFIELD RD,13760,CENTER BASED,TIOGA,42.074562,-76.126999
-8224260.6027,4974955.9502,LATCH AFTERSCHOOL PROGRAM AT P.S. 89Q,85-28 BRITTON AVENUE,11373,CENTER BASED,QUEENS,40.746052,-73.879791
-8214834.0682,4980482.2724,FLUSHING YMCA ASP AT PS 209,16-10 UTOPIA PARKWAY,11357,CENTER BASED,QUEENS,40.783649,-73.795113
-8207434.6617,4966841.1556,CAMBRIA ACADEMY FOR THE GIFTED,233-10 LINDEN BOULEVARD,11411,CENTER BASED,QUEENS,40.6908,-73.728638
-8215314.0779,4976389.848,ASPIRING LEADERS ENRICHMENT CENTER @ P.S. 107,167-02 45TH AVENUE,11358,CENTER BASED,QUEENS,40.75581,-73.799423
-8251690.9498,4952746.5238,JEWISH COMM. CENTER OF STATEN ISLAND/KIDS CLUB,1466 MANOR RD,10314,CENTER BASED,RICHMOND,40.594727,-74.126198
-8255950.3674,4956525.1864,NEW YORK CENTER @ PUBLIC SCHOOL 861,280 REGIS DRIVE,10314,CENTER BASED,RICHMOND,40.620499,-74.164467
-8182849.1955,5153791.3878,ASTOR SERVICES FOR CHILDREN AND FAMILIES,11 PARK STREET,12546,CENTER BASED,DUTCHESS,41.951996,-73.50778199999999
-8227552.7653,5126600.5225,HYDE PARK NURSERY,845 VIOLET AVE.,12538,CENTER BASED,DUTCHESS,41.770081,-73.909363
-8214945.0538,5095440.5162,STEP BY STEP CHILDCARE CENTER LLC,109 ROUTE 376,12533,CENTER BASED,DUTCHESS,41.560974,-73.796104
-8464493.6298,5229400.6598,"CORTLAND COUNTY COMMUNITY ACTION PROGRAM, INC.",24 ALBRO RD.,13803,CENTER BASED,CORTLAND,42.455124,-76.037842
-8480329.1202,5249415.9855,"CORTLAND COUNTY COMMUNITY ACTIONS PROGRAM, INC",236 SOUTH MAIN STREET,13045,CENTER BASED,CORTLAND,42.587643,-76.180092
-8193497.4667,5214861.2995,"COLUMBIA OPPORTUNITIES, INC.",50 WOODBRIDGE AVE.,12087,CENTER BASED,COLUMBIA,42.358688,-73.603439
-8235206.4569,5295523.7093,CAPITAL DISTRICT YMCA @ GLENDAAL ELEMENTARY,774 SACANDAGA ROAD,12302,CENTER BASED,SCHENECTADY,42.891842,-73.97811899999999
-8236878.4444,5020776.1149,A STARTING PLACE,664 W. ORANGEBURG ROAD,10965,CENTER BASED,ROCKLAND,41.057159000000006,-73.99314100000001
